"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IND","M1","TOT","IDX2015","M","2018-10",140.4234,
"IND","M1","TOT","IDX2015","M","2018-11",141.0478,
"IND","M1","TOT","IDX2015","M","2018-12",141.6542,
"IDN","M1","TOT","IDX2015","M","2012-01",70.31087,
"IDN","M1","TOT","IDX2015","M","2012-02",71.06839,
"IDN","M1","TOT","IDX2015","M","2012-03",72.16121,
"IDN","M1","TOT","IDX2015","M","2012-04",73.65125,
"IDN","M1","TOT","IDX2015","M","2012-05",74.73174,
"IDN","M1","TOT","IDX2015","M","2012-06",75.60751,
"IDN","M1","TOT","IDX2015","M","2012-07",76.1301,
"IDN","M1","TOT","IDX2015","M","2012-08",76.38408,
"IDN","M1","TOT","IDX2015","M","2012-09",77.35115,
"IDN","M1","TOT","IDX2015","M","2012-10",78.12732,
"IDN","M1","TOT","IDX2015","M","2012-11",78.67642,
"IDN","M1","TOT","IDX2015","M","2012-12",80.29565,
"IDN","M1","TOT","IDX2015","M","2013-01",80.8667,
"IDN","M1","TOT","IDX2015","M","2013-02",81.28851,
"IDN","M1","TOT","IDX2015","M","2013-03",82.46023,
"IDN","M1","TOT","IDX2015","M","2013-04",84.06968,
"IDN","M1","TOT","IDX2015","M","2013-05",83.86801,
"IDN","M1","TOT","IDX2015","M","2013-06",82.8873,
"IDN","M1","TOT","IDX2015","M","2013-07",85.12237,
"IDN","M1","TOT","IDX2015","M","2013-08",86.04467,
"IDN","M1","TOT","IDX2015","M","2013-09",85.20271,
"IDN","M1","TOT","IDX2015","M","2013-10",85.74928,
"IDN","M1","TOT","IDX2015","M","2013-11",86.27278,
"IDN","M1","TOT","IDX2015","M","2013-12",86.05978,
"IDN","M1","TOT","IDX2015","M","2014-01",86.1208,
"IDN","M1","TOT","IDX2015","M","2014-02",86.75562,
"IDN","M1","TOT","IDX2015","M","2014-03",87.14705,
"IDN","M1","TOT","IDX2015","M","2014-04",88.52205,
"IDN","M1","TOT","IDX2015","M","2014-05",90.28766,
"IDN","M1","TOT","IDX2015","M","2014-06",91.04283,
"IDN","M1","TOT","IDX2015","M","2014-07",91.01624,
"IDN","M1","TOT","IDX2015","M","2014-08",90.1357,
"IDN","M1","TOT","IDX2015","M","2014-09",91.42319,
"IDN","M1","TOT","IDX2015","M","2014-10",94.00266,
"IDN","M1","TOT","IDX2015","M","2014-11",94.81851,
"IDN","M1","TOT","IDX2015","M","2014-12",93.17652,
"IDN","M1","TOT","IDX2015","M","2015-01",92.84495,
"IDN","M1","TOT","IDX2015","M","2015-02",95.48922,
"IDN","M1","TOT","IDX2015","M","2015-03",97.29163,
"IDN","M1","TOT","IDX2015","M","2015-04",97.69336,
"IDN","M1","TOT","IDX2015","M","2015-05",97.75532,
"IDN","M1","TOT","IDX2015","M","2015-06",98.93333,
"IDN","M1","TOT","IDX2015","M","2015-07",100.9128,
"IDN","M1","TOT","IDX2015","M","2015-08",102.4885,
"IDN","M1","TOT","IDX2015","M","2015-09",103.8846,
"IDN","M1","TOT","IDX2015","M","2015-10",104.5801,
"IDN","M1","TOT","IDX2015","M","2015-11",104.5108,
"IDN","M1","TOT","IDX2015","M","2015-12",103.6155,
"IDN","M1","TOT","IDX2015","M","2016-01",105.0154,
"IDN","M1","TOT","IDX2015","M","2016-02",107.5376,
"IDN","M1","TOT","IDX2015","M","2016-03",108.2178,
"IDN","M1","TOT","IDX2015","M","2016-04",109.63,
"IDN","M1","TOT","IDX2015","M","2016-05",111.0502,
"IDN","M1","TOT","IDX2015","M","2016-06",112.5114,
"IDN","M1","TOT","IDX2015","M","2016-07",113.2569,
"IDN","M1","TOT","IDX2015","M","2016-08",113.6909,
"IDN","M1","TOT","IDX2015","M","2016-09",112.8242,
"IDN","M1","TOT","IDX2015","M","2016-10",113.2574,
"IDN","M1","TOT","IDX2015","M","2016-11",116.5436,
"IDN","M1","TOT","IDX2015","M","2016-12",119.2089,
"IDN","M1","TOT","IDX2015","M","2017-01",121.2778,
"IDN","M1","TOT","IDX2015","M","2017-02",123.1021,
"IDN","M1","TOT","IDX2015","M","2017-03",124.1455,
"IDN","M1","TOT","IDX2015","M","2017-04",125.1972,
"IDN","M1","TOT","IDX2015","M","2017-05",126.6693,
"IDN","M1","TOT","IDX2015","M","2017-06",127.6794,
"IDN","M1","TOT","IDX2015","M","2017-07",128.0556,
"IDN","M1","TOT","IDX2015","M","2017-08",128.1841,
"IDN","M1","TOT","IDX2015","M","2017-09",128.9539,
"IDN","M1","TOT","IDX2015","M","2017-10",131.5509,
"IDN","M1","TOT","IDX2015","M","2017-11",133.646,
"IDN","M1","TOT","IDX2015","M","2017-12",134.4699,
"IDN","M1","TOT","IDX2015","M","2018-01",135.553,
"IDN","M1","TOT","IDX2015","M","2018-02",137.9164,
"IDN","M1","TOT","IDX2015","M","2018-03",139.5028,
"IDN","M1","TOT","IDX2015","M","2018-04",138.946,
"IDN","M1","TOT","IDX2015","M","2018-05",139.4279,
"IDN","M1","TOT","IDX2015","M","2018-06",139.2971,
"IDN","M1","TOT","IDX2015","M","2018-07",137.7468,
"IDN","M1","TOT","IDX2015","M","2018-08",138.2072,
"IDN","M1","TOT","IDX2015","M","2018-09",139.9637,
"IDN","M1","TOT","IDX2015","M","2018-10",141.3051,
"IDN","M1","TOT","IDX2015","M","2018-11",141.3218,
"IDN","M1","TOT","IDX2015","M","2018-12",141.048,
"ISR","M1","TOT","IDX2015","M","2012-01",47.73767,
"ISR","M1","TOT","IDX2015","M","2012-02",47.57172,
"ISR","M1","TOT","IDX2015","M","2012-03",47.47992,
"ISR","M1","TOT","IDX2015","M","2012-04",48.003,
"ISR","M1","TOT","IDX2015","M","2012-05",48.6759,
"ISR","M1","TOT","IDX2015","M","2012-06",49.15984,
"ISR","M1","TOT","IDX2015","M","2012-07",49.62201,
"ISR","M1","TOT","IDX2015","M","2012-08",50.13683,
"ISR","M1","TOT","IDX2015","M","2012-09",50.86502,
"ISR","M1","TOT","IDX2015","M","2012-10",51.42614,
"ISR","M1","TOT","IDX2015","M","2012-11",51.59457,
"ISR","M1","TOT","IDX2015","M","2012-12",51.72546,
"ISR","M1","TOT","IDX2015","M","2013-01",52.24524,
"ISR","M1","TOT","IDX2015","M","2013-02",52.85109,
"ISR","M1","TOT","IDX2015","M","2013-03",53.81605,
"ISR","M1","TOT","IDX2015","M","2013-04",53.6965,
"ISR","M1","TOT","IDX2015","M","2013-05",53.58681,
"ISR","M1","TOT","IDX2015","M","2013-06",54.79233,
"ISR","M1","TOT","IDX2015","M","2013-07",55.97671,
"ISR","M1","TOT","IDX2015","M","2013-08",56.89639,
"ISR","M1","TOT","IDX2015","M","2013-09",57.6074,
"ISR","M1","TOT","IDX2015","M","2013-10",58.34893,
"ISR","M1","TOT","IDX2015","M","2013-11",58.95249,
"ISR","M1","TOT","IDX2015","M","2013-12",59.56618,
"ISR","M1","TOT","IDX2015","M","2014-01",60.25432,
"ISR","M1","TOT","IDX2015","M","2014-02",61.20502,
"ISR","M1","TOT","IDX2015","M","2014-03",62.42195,
"ISR","M1","TOT","IDX2015","M","2014-04",63.3086,
"ISR","M1","TOT","IDX2015","M","2014-05",64.16723,
"ISR","M1","TOT","IDX2015","M","2014-06",65.02155,
"ISR","M1","TOT","IDX2015","M","2014-07",66.30578,
"ISR","M1","TOT","IDX2015","M","2014-08",68.58083,
"ISR","M1","TOT","IDX2015","M","2014-09",71.04665,
"ISR","M1","TOT","IDX2015","M","2014-10",74.41837,
"ISR","M1","TOT","IDX2015","M","2014-11",77.60141,
"ISR","M1","TOT","IDX2015","M","2014-12",79.95762,
"ISR","M1","TOT","IDX2015","M","2015-01",82.9453,
"ISR","M1","TOT","IDX2015","M","2015-02",85.21297,
"ISR","M1","TOT","IDX2015","M","2015-03",89.68604,
"ISR","M1","TOT","IDX2015","M","2015-04",94.53937,
"ISR","M1","TOT","IDX2015","M","2015-05",97.23299,
"ISR","M1","TOT","IDX2015","M","2015-06",100.2363,
"ISR","M1","TOT","IDX2015","M","2015-07",102.7308,
"ISR","M1","TOT","IDX2015","M","2015-08",104.759,
"ISR","M1","TOT","IDX2015","M","2015-09",107.3473,
"ISR","M1","TOT","IDX2015","M","2015-10",110.0589,
"ISR","M1","TOT","IDX2015","M","2015-11",111.7671,
"ISR","M1","TOT","IDX2015","M","2015-12",113.4839,
"ISR","M1","TOT","IDX2015","M","2016-01",115.8148,
"ISR","M1","TOT","IDX2015","M","2016-02",117.8561,
"ISR","M1","TOT","IDX2015","M","2016-03",119.1013,
"ISR","M1","TOT","IDX2015","M","2016-04",119.6428,
"ISR","M1","TOT","IDX2015","M","2016-05",120.9818,
"ISR","M1","TOT","IDX2015","M","2016-06",123.2329,
"ISR","M1","TOT","IDX2015","M","2016-07",125.6255,
"ISR","M1","TOT","IDX2015","M","2016-08",127.7015,
"ISR","M1","TOT","IDX2015","M","2016-09",127.9388,
"ISR","M1","TOT","IDX2015","M","2016-10",130.2599,
"ISR","M1","TOT","IDX2015","M","2016-11",132.9643,
"ISR","M1","TOT","IDX2015","M","2016-12",133.6026,
"ISR","M1","TOT","IDX2015","M","2017-01",135.4659,
"ISR","M1","TOT","IDX2015","M","2017-02",137.3101,
"ISR","M1","TOT","IDX2015","M","2017-03",138.1575,
"ISR","M1","TOT","IDX2015","M","2017-04",138.043,
"ISR","M1","TOT","IDX2015","M","2017-05",138.8278,
"ISR","M1","TOT","IDX2015","M","2017-06",140.9698,
"ISR","M1","TOT","IDX2015","M","2017-07",142.6637,
"ISR","M1","TOT","IDX2015","M","2017-08",144.0216,
"ISR","M1","TOT","IDX2015","M","2017-09",144.6518,
"ISR","M1","TOT","IDX2015","M","2017-10",146.0744,
"ISR","M1","TOT","IDX2015","M","2017-11",147.9484,
"ISR","M1","TOT","IDX2015","M","2017-12",149.7913,
"ISR","M1","TOT","IDX2015","M","2018-01",151.4857,
"ISR","M1","TOT","IDX2015","M","2018-02",152.7621,
"ISR","M1","TOT","IDX2015","M","2018-03",155.5022,
"ISR","M1","TOT","IDX2015","M","2018-04",156.0338,
"ISR","M1","TOT","IDX2015","M","2018-05",156.7409,
"ISR","M1","TOT","IDX2015","M","2018-06",159.33,
"ISR","M1","TOT","IDX2015","M","2018-07",160.6794,
"ISR","M1","TOT","IDX2015","M","2018-08",162.1843,
"ISR","M1","TOT","IDX2015","M","2018-09",163.182,
"ISR","M1","TOT","IDX2015","M","2018-10",164.7099,
"ISR","M1","TOT","IDX2015","M","2018-11",168.1731,
"ISR","M1","TOT","IDX2015","M","2018-12",170.0593,
"ISR","M1","TOT","IDX2015","M","2019-01",170.5818,
"ISR","M1","TOT","IDX2015","M","2019-02",171.1673,
"ISR","M1","TOT","IDX2015","M","2019-03",171.1814,
"ISR","M1","TOT","IDX2015","M","2019-04",169.5681,
"ISR","M1","TOT","IDX2015","M","2019-05",169.0575,
"ISR","M1","TOT","IDX2015","M","2019-06",171.0307,
"ISR","M1","TOT","IDX2015","M","2019-07",171.7013,
"ISR","M1","TOT","IDX2015","M","2019-08",171.6464,
"ISR","M1","TOT","IDX2015","M","2019-09",171.8498,
"ISR","M1","TOT","IDX2015","M","2019-10",174.899,
"ISR","M1","TOT","IDX2015","M","2019-11",177.2779,
"ISR","M1","TOT","IDX2015","M","2019-12",177.7617,
"ISR","M1","TOT","IDX2015","M","2020-01",179.1673,
"ISR","M1","TOT","IDX2015","M","2020-02",180.8744,
"ISR","M1","TOT","IDX2015","M","2020-03",188.9889,
"ISR","M1","TOT","IDX2015","M","2020-04",198.5368,
"ISR","M1","TOT","IDX2015","M","2020-05",203.4131,
"ISR","M1","TOT","IDX2015","M","2020-06",206.6333,
"ISR","M1","TOT","IDX2015","M","2020-07",209.2972,
"ISR","M1","TOT","IDX2015","M","2020-08",213.3833,
"ISR","M1","TOT","IDX2015","M","2020-09",216.8408,
"ISR","M1","TOT","IDX2015","M","2020-10",221.3472,
"ISR","M1","TOT","IDX2015","M","2020-11",226.2624,
"ISR","M1","TOT","IDX2015","M","2020-12",228.9325,
"RUS","M1","TOT","IDX2015","M","2012-01",84.01173,
"RUS","M1","TOT","IDX2015","M","2012-02",84.94349,
"RUS","M1","TOT","IDX2015","M","2012-03",85.66232,
"RUS","M1","TOT","IDX2015","M","2012-04",86.21113,
"RUS","M1","TOT","IDX2015","M","2012-05",86.88568,
"RUS","M1","TOT","IDX2015","M","2012-06",88.05331,
"RUS","M1","TOT","IDX2015","M","2012-07",88.46513,
"RUS","M1","TOT","IDX2015","M","2012-08",88.40324,
"RUS","M1","TOT","IDX2015","M","2012-09",88.80043,
"RUS","M1","TOT","IDX2015","M","2012-10",89.17908,
"RUS","M1","TOT","IDX2015","M","2012-11",89.71758,
"RUS","M1","TOT","IDX2015","M","2012-12",90.32295,
"RUS","M1","TOT","IDX2015","M","2013-01",90.69104,
"RUS","M1","TOT","IDX2015","M","2013-02",91.26785,
"RUS","M1","TOT","IDX2015","M","2013-03",92.49271,
"RUS","M1","TOT","IDX2015","M","2013-04",93.74982,
"RUS","M1","TOT","IDX2015","M","2013-05",94.54504,
"RUS","M1","TOT","IDX2015","M","2013-06",95.26975,
"RUS","M1","TOT","IDX2015","M","2013-07",95.70303,
"RUS","M1","TOT","IDX2015","M","2013-08",95.93829,
"RUS","M1","TOT","IDX2015","M","2013-09",95.81844,
"RUS","M1","TOT","IDX2015","M","2013-10",95.99397,
"RUS","M1","TOT","IDX2015","M","2013-11",97.66292,
"RUS","M1","TOT","IDX2015","M","2013-12",98.77171,
"RUS","M1","TOT","IDX2015","M","2014-01",99.12402,
"RUS","M1","TOT","IDX2015","M","2014-02",99.77157,
"RUS","M1","TOT","IDX2015","M","2014-03",99.9222,
"RUS","M1","TOT","IDX2015","M","2014-04",100.2338,
"RUS","M1","TOT","IDX2015","M","2014-05",100.8783,
"RUS","M1","TOT","IDX2015","M","2014-06",100.6237,
"RUS","M1","TOT","IDX2015","M","2014-07",100.7753,
"RUS","M1","TOT","IDX2015","M","2014-08",102.0391,
"RUS","M1","TOT","IDX2015","M","2014-09",103.0573,
"RUS","M1","TOT","IDX2015","M","2014-10",103.5001,
"RUS","M1","TOT","IDX2015","M","2014-11",103.869,
"RUS","M1","TOT","IDX2015","M","2014-12",103.0243,
"RUS","M1","TOT","IDX2015","M","2015-01",100.961,
"RUS","M1","TOT","IDX2015","M","2015-02",99.82387,
"RUS","M1","TOT","IDX2015","M","2015-03",99.18226,
"RUS","M1","TOT","IDX2015","M","2015-04",98.56437,
"RUS","M1","TOT","IDX2015","M","2015-05",98.33954,
"RUS","M1","TOT","IDX2015","M","2015-06",98.47385,
"RUS","M1","TOT","IDX2015","M","2015-07",99.07014,
"RUS","M1","TOT","IDX2015","M","2015-08",99.74081,
"RUS","M1","TOT","IDX2015","M","2015-09",100.0885,
"RUS","M1","TOT","IDX2015","M","2015-10",100.9098,
"RUS","M1","TOT","IDX2015","M","2015-11",101.9549,
"RUS","M1","TOT","IDX2015","M","2015-12",102.891,
"RUS","M1","TOT","IDX2015","M","2016-01",104.3783,
"RUS","M1","TOT","IDX2015","M","2016-02",105.9731,
"RUS","M1","TOT","IDX2015","M","2016-03",107.1928,
"RUS","M1","TOT","IDX2015","M","2016-04",108.0757,
"RUS","M1","TOT","IDX2015","M","2016-05",108.68,
"RUS","M1","TOT","IDX2015","M","2016-06",109.0185,
"RUS","M1","TOT","IDX2015","M","2016-07",109.3963,
"RUS","M1","TOT","IDX2015","M","2016-08",109.6547,
"RUS","M1","TOT","IDX2015","M","2016-09",109.8411,
"RUS","M1","TOT","IDX2015","M","2016-10",109.9846,
"RUS","M1","TOT","IDX2015","M","2016-11",110.1624,
"RUS","M1","TOT","IDX2015","M","2016-12",110.6257,
"RUS","M1","TOT","IDX2015","M","2017-01",111.6981,
"RUS","M1","TOT","IDX2015","M","2017-02",112.8879,
"RUS","M1","TOT","IDX2015","M","2017-03",113.8954,
"RUS","M1","TOT","IDX2015","M","2017-04",114.9638,
"RUS","M1","TOT","IDX2015","M","2017-05",115.9049,
"RUS","M1","TOT","IDX2015","M","2017-06",116.9423,
"RUS","M1","TOT","IDX2015","M","2017-07",117.715,
"RUS","M1","TOT","IDX2015","M","2017-08",118.4783,
"RUS","M1","TOT","IDX2015","M","2017-09",119.5438,
"RUS","M1","TOT","IDX2015","M","2017-10",120.5664,
"RUS","M1","TOT","IDX2015","M","2017-11",121.431,
"RUS","M1","TOT","IDX2015","M","2017-12",121.7945,
"RUS","M1","TOT","IDX2015","M","2018-01",121.7605,
"RUS","M1","TOT","IDX2015","M","2018-02",122.8239,
"RUS","M1","TOT","IDX2015","M","2018-03",125.4232,
"RUS","M1","TOT","IDX2015","M","2018-04",128.0731,
"RUS","M1","TOT","IDX2015","M","2018-05",129.8744,
"RUS","M1","TOT","IDX2015","M","2018-06",131.3314,
"RUS","M1","TOT","IDX2015","M","2018-07",132.5306,
"RUS","M1","TOT","IDX2015","M","2018-08",133.9925,
"RUS","M1","TOT","IDX2015","M","2018-09",135.3518,
"RUS","M1","TOT","IDX2015","M","2018-10",135.7234,
"RUS","M1","TOT","IDX2015","M","2018-11",135.6367,
"RUS","M1","TOT","IDX2015","M","2018-12",135.1434,
"ZAF","M1","TOT","IDX2015","M","2012-01",71.48378,
"ZAF","M1","TOT","IDX2015","M","2012-02",72.14475,
"ZAF","M1","TOT","IDX2015","M","2012-03",72.15495,
"ZAF","M1","TOT","IDX2015","M","2012-04",71.45136,
"ZAF","M1","TOT","IDX2015","M","2012-05",71.69082,
"ZAF","M1","TOT","IDX2015","M","2012-06",72.59521,
"ZAF","M1","TOT","IDX2015","M","2012-07",73.37572,
"ZAF","M1","TOT","IDX2015","M","2012-08",74.6217,
"ZAF","M1","TOT","IDX2015","M","2012-09",75.43885,
"ZAF","M1","TOT","IDX2015","M","2012-10",75.92027,
"ZAF","M1","TOT","IDX2015","M","2012-11",76.29366,
"ZAF","M1","TOT","IDX2015","M","2012-12",77.06597,
"ZAF","M1","TOT","IDX2015","M","2013-01",77.59396,
"ZAF","M1","TOT","IDX2015","M","2013-02",78.06385,
"ZAF","M1","TOT","IDX2015","M","2013-03",78.17699,
"ZAF","M1","TOT","IDX2015","M","2013-04",79.17801,
"ZAF","M1","TOT","IDX2015","M","2013-05",80.81313,
"ZAF","M1","TOT","IDX2015","M","2013-06",82.59734,
"ZAF","M1","TOT","IDX2015","M","2013-07",83.9485,
"ZAF","M1","TOT","IDX2015","M","2013-08",83.76614,
"ZAF","M1","TOT","IDX2015","M","2013-09",84.11837,
"ZAF","M1","TOT","IDX2015","M","2013-10",84.8616,
"ZAF","M1","TOT","IDX2015","M","2013-11",84.64548,
"ZAF","M1","TOT","IDX2015","M","2013-12",84.47881,
"ZAF","M1","TOT","IDX2015","M","2014-01",84.81518,
"ZAF","M1","TOT","IDX2015","M","2014-02",85.43115,
"ZAF","M1","TOT","IDX2015","M","2014-03",88.59624,
"ZAF","M1","TOT","IDX2015","M","2014-04",90.05797,
"ZAF","M1","TOT","IDX2015","M","2014-05",89.79258,
"ZAF","M1","TOT","IDX2015","M","2014-06",91.13181,
"ZAF","M1","TOT","IDX2015","M","2014-07",92.04064,
"ZAF","M1","TOT","IDX2015","M","2014-08",92.92912,
"ZAF","M1","TOT","IDX2015","M","2014-09",94.33074,
"ZAF","M1","TOT","IDX2015","M","2014-10",94.22557,
"ZAF","M1","TOT","IDX2015","M","2014-11",94.57494,
"ZAF","M1","TOT","IDX2015","M","2014-12",94.3823,
"ZAF","M1","TOT","IDX2015","M","2015-01",93.10342,
"ZAF","M1","TOT","IDX2015","M","2015-02",94.75479,
"ZAF","M1","TOT","IDX2015","M","2015-03",96.51316,
"ZAF","M1","TOT","IDX2015","M","2015-04",97.73165,
"ZAF","M1","TOT","IDX2015","M","2015-05",99.14943,
"ZAF","M1","TOT","IDX2015","M","2015-06",99.93944,
"ZAF","M1","TOT","IDX2015","M","2015-07",100.9772,
"ZAF","M1","TOT","IDX2015","M","2015-08",101.756,
"ZAF","M1","TOT","IDX2015","M","2015-09",102.0069,
"ZAF","M1","TOT","IDX2015","M","2015-10",103.0442,
"ZAF","M1","TOT","IDX2015","M","2015-11",104.8218,
"ZAF","M1","TOT","IDX2015","M","2015-12",106.202,
"ZAF","M1","TOT","IDX2015","M","2016-01",107.662,
"ZAF","M1","TOT","IDX2015","M","2016-02",108.4393,
"ZAF","M1","TOT","IDX2015","M","2016-03",109.1474,
"ZAF","M1","TOT","IDX2015","M","2016-04",110.219,
"ZAF","M1","TOT","IDX2015","M","2016-05",110.0356,
"ZAF","M1","TOT","IDX2015","M","2016-06",109.7836,
"ZAF","M1","TOT","IDX2015","M","2016-07",109.9262,
"ZAF","M1","TOT","IDX2015","M","2016-08",110.9572,
"ZAF","M1","TOT","IDX2015","M","2016-09",111.3862,
"ZAF","M1","TOT","IDX2015","M","2016-10",113.2283,
"ZAF","M1","TOT","IDX2015","M","2016-11",116.9919,
"ZAF","M1","TOT","IDX2015","M","2016-12",118.976,
"ZAF","M1","TOT","IDX2015","M","2017-01",119.9195,
"ZAF","M1","TOT","IDX2015","M","2017-02",120.2757,
"ZAF","M1","TOT","IDX2015","M","2017-03",119.9544,
"ZAF","M1","TOT","IDX2015","M","2017-04",119.4807,
"ZAF","M1","TOT","IDX2015","M","2017-05",120.1524,
"ZAF","M1","TOT","IDX2015","M","2017-06",121.7767,
"ZAF","M1","TOT","IDX2015","M","2017-07",123.1813,
"ZAF","M1","TOT","IDX2015","M","2017-08",124.2925,
"ZAF","M1","TOT","IDX2015","M","2017-09",125.0366,
"ZAF","M1","TOT","IDX2015","M","2017-10",125.61,
"ZAF","M1","TOT","IDX2015","M","2017-11",125.1316,
"ZAF","M1","TOT","IDX2015","M","2017-12",125.2367,
"ZAF","M1","TOT","IDX2015","M","2018-01",125.1565,
"ZAF","M1","TOT","IDX2015","M","2018-02",125.1406,
"ZAF","M1","TOT","IDX2015","M","2018-03",125.3711,
"ZAF","M1","TOT","IDX2015","M","2018-04",125.5148,
"ZAF","M1","TOT","IDX2015","M","2018-05",126.4259,
"ZAF","M1","TOT","IDX2015","M","2018-06",126.135,
"ZAF","M1","TOT","IDX2015","M","2018-07",127.6302,
"ZAF","M1","TOT","IDX2015","M","2018-08",130.3019,
"ZAF","M1","TOT","IDX2015","M","2018-09",132.2136,
"ZAF","M1","TOT","IDX2015","M","2018-10",132.1324,
"ZAF","M1","TOT","IDX2015","M","2018-11",130.2124,
"ZAF","M1","TOT","IDX2015","M","2018-12",130.5132,
"OECD","M1","TOT","IDX2015","M","2012-01",72.26932,
"OECD","M1","TOT","IDX2015","M","2012-02",72.45995,
"OECD","M1","TOT","IDX2015","M","2012-03",72.90182,
"OECD","M1","TOT","IDX2015","M","2012-04",73.41884,
"OECD","M1","TOT","IDX2015","M","2012-05",73.74448,
"OECD","M1","TOT","IDX2015","M","2012-06",74.39873,
"OECD","M1","TOT","IDX2015","M","2012-07",75.28832,
"OECD","M1","TOT","IDX2015","M","2012-08",75.92001,
"OECD","M1","TOT","IDX2015","M","2012-09",76.80556,
"OECD","M1","TOT","IDX2015","M","2012-10",77.49846,
"OECD","M1","TOT","IDX2015","M","2012-11",77.71436,
"OECD","M1","TOT","IDX2015","M","2012-12",78.60709,
"OECD","M1","TOT","IDX2015","M","2013-01",79.13323,
"OECD","M1","TOT","IDX2015","M","2013-02",79.50059,
"OECD","M1","TOT","IDX2015","M","2013-03",80.04155,
"OECD","M1","TOT","IDX2015","M","2013-04",80.8774,
"OECD","M1","TOT","IDX2015","M","2013-05",81.46429,
"OECD","M1","TOT","IDX2015","M","2013-06",82.01415,
"OECD","M1","TOT","IDX2015","M","2013-07",82.59343,
"OECD","M1","TOT","IDX2015","M","2013-08",83.02914,
"OECD","M1","TOT","IDX2015","M","2013-09",83.84865,
"OECD","M1","TOT","IDX2015","M","2013-10",84.71,
"OECD","M1","TOT","IDX2015","M","2013-11",85.16708,
"OECD","M1","TOT","IDX2015","M","2013-12",86.21978,
"OECD","M1","TOT","IDX2015","M","2014-01",87.15442,
"OECD","M1","TOT","IDX2015","M","2014-02",87.91364,
"OECD","M1","TOT","IDX2015","M","2014-03",88.61487,
"OECD","M1","TOT","IDX2015","M","2014-04",89.18446,
"OECD","M1","TOT","IDX2015","M","2014-05",89.683,
"OECD","M1","TOT","IDX2015","M","2014-06",90.543,
"OECD","M1","TOT","IDX2015","M","2014-07",91.11842,
"OECD","M1","TOT","IDX2015","M","2014-08",90.91881,
"OECD","M1","TOT","IDX2015","M","2014-09",92.19559,
"OECD","M1","TOT","IDX2015","M","2014-10",92.74064,
"OECD","M1","TOT","IDX2015","M","2014-11",93.50294,
"OECD","M1","TOT","IDX2015","M","2014-12",94.78512,
"OECD","M1","TOT","IDX2015","M","2015-01",95.2545,
"OECD","M1","TOT","IDX2015","M","2015-02",96.83313,
"OECD","M1","TOT","IDX2015","M","2015-03",97.31169,
"OECD","M1","TOT","IDX2015","M","2015-04",98.27972,
"OECD","M1","TOT","IDX2015","M","2015-05",98.98794,
"OECD","M1","TOT","IDX2015","M","2015-06",99.92155,
"OECD","M1","TOT","IDX2015","M","2015-07",100.7917,
"OECD","M1","TOT","IDX2015","M","2015-08",101.2679,
"OECD","M1","TOT","IDX2015","M","2015-09",102.0704,
"OECD","M1","TOT","IDX2015","M","2015-10",102.141,
"OECD","M1","TOT","IDX2015","M","2015-11",103.3594,
"OECD","M1","TOT","IDX2015","M","2015-12",103.781,
"OECD","M1","TOT","IDX2015","M","2016-01",104.2826,
"OECD","M1","TOT","IDX2015","M","2016-02",105.3994,
"OECD","M1","TOT","IDX2015","M","2016-03",106.3465,
"OECD","M1","TOT","IDX2015","M","2016-04",107.5823,
"OECD","M1","TOT","IDX2015","M","2016-05",108.5969,
"OECD","M1","TOT","IDX2015","M","2016-06",109.4153,
"OECD","M1","TOT","IDX2015","M","2016-07",110.1616,
"OECD","M1","TOT","IDX2015","M","2016-08",111.6729,
"OECD","M1","TOT","IDX2015","M","2016-09",112.1351,
"OECD","M1","TOT","IDX2015","M","2016-10",112.7163,
"OECD","M1","TOT","IDX2015","M","2016-11",113.676,
"OECD","M1","TOT","IDX2015","M","2016-12",114.1526,
"OECD","M1","TOT","IDX2015","M","2017-01",115.5728,
"OECD","M1","TOT","IDX2015","M","2017-02",116.3016,
"OECD","M1","TOT","IDX2015","M","2017-03",117.5994,
"OECD","M1","TOT","IDX2015","M","2017-04",118.373,
"OECD","M1","TOT","IDX2015","M","2017-05",119.7759,
"OECD","M1","TOT","IDX2015","M","2017-06",120.1602,
"OECD","M1","TOT","IDX2015","M","2017-07",120.8597,
"OECD","M1","TOT","IDX2015","M","2017-08",121.7978,
"OECD","M1","TOT","IDX2015","M","2017-09",122.0971,
"OECD","M1","TOT","IDX2015","M","2017-10",123.0986,
"OECD","M1","TOT","IDX2015","M","2017-11",123.9603,
"OECD","M1","TOT","IDX2015","M","2017-12",123.9862,
"OECD","M1","TOT","IDX2015","M","2018-01",124.8973,
"OECD","M1","TOT","IDX2015","M","2018-02",124.7471,
"OECD","M1","TOT","IDX2015","M","2018-03",125.8591,
"OECD","M1","TOT","IDX2015","M","2018-04",126.25,
"OECD","M1","TOT","IDX2015","M","2018-05",126.7722,
"OECD","M1","TOT","IDX2015","M","2018-06",127.6217,
"OECD","M1","TOT","IDX2015","M","2018-07",128.285,
"OECD","M1","TOT","IDX2015","M","2018-08",128.633,
"OECD","M1","TOT","IDX2015","M","2018-09",129.4451,
"OECD","M1","TOT","IDX2015","M","2018-10",130.1187,
"OECD","M1","TOT","IDX2015","M","2018-11",129.7856,
"OECD","M1","TOT","IDX2015","M","2018-12",130.5399,
"OECD","M1","TOT","IDX2015","M","2019-01",130.6131,
